"Timestamp","CPU cores","CPU capacity provisioned [MHZ]","CPU usage [MHZ]","CPU usage [%]","Memory capacity provisioned [KB]","Memory usage [KB]","Memory usage [%]","Disk read throughput [KB/s]","Disk write throughput [KB/s]","Disk size [GB]","Network received throughput [KB/s]","Network transmitted throughput [KB/s]"
"17.11.2015 17:25:00","4","0","226","2,36","10485760","439353","4,19","0","3","350","2","2"
"17.11.2015 17:30:00","4","0","394","4,1","10485760","313524","2,99","0","13","350","97","105"
"17.11.2015 17:35:00","4","0","208","2,16","10485760","376439","3,59","0","4","350","3","2"
"17.11.2015 17:40:00","4","0","205","2,14","10485760","425722","4,06","0","7","350","2","2"
"17.11.2015 17:45:00","4","0","218","2,27","10485760","432013","4,12","0","3","350","3","2"
"17.11.2015 17:50:00","4","0","224","2,33","10485760","544211","5,19","0","3","350","2","1"
"17.11.2015 17:55:00","4","0","234","2,44","10485760","432013","4,12","0","4","350","2","2"
"17.11.2015 18:00:00","4","0","569","5,92","10485760","599785","5,72","2","15","350","98","109"
"17.11.2015 18:05:00","4","0","326","3,39","10485760","599785","5,72","10","15","350","16","11"
"17.11.2015 18:10:00","4","0","271","2,83","10485760","599785","5,72","0","3","350","2","2"
"17.11.2015 18:15:00","4","0","250","2,6","10485760","509608","4,86","0","3","350","3","2"
"17.11.2015 18:20:00","4","0","248","2,58","10485760","586154","5,59","0","3","350","2","2"
"17.11.2015 18:25:00","4","0","318","3,31","10485760","3207594","30,59","0","9","350","3","2"
"17.11.2015 18:30:00","4","0","419","4,37","10485760","2473591","23,59","0","16","350","85","92"
"17.11.2015 18:35:00","4","0","273","2,85","10485760","1026556","9,79","0","12","350","14","16"
"17.11.2015 18:40:00","4","0","252","2,63","10485760","481296","4,59","0","56","350","3","2"
"17.11.2015 18:45:00","4","0","255","2,66","10485760","460325","4,39","0","20","350","3","2"
"17.11.2015 18:50:00","4","0","249","2,6","10485760","397410","3,79","0","7","350","3","2"
"17.11.2015 18:55:00","4","0","253","2,64","10485760","404750","3,86","0","7","350","3","2"
"17.11.2015 19:00:00","4","0","310","3,23","10485760","404750","3,86","0","13","350","24","25"
"17.11.2015 19:05:00","4","0","407","4,25","10485760","515899","4,92","0","15","350","76","83"
"17.11.2015 19:10:00","4","0","251","2,61","10485760","565182","5,39","0","8","350","3","2"
"17.11.2015 19:15:00","4","0","249","2,59","10485760","411042","3,92","0","8","350","3","2"
"17.11.2015 19:20:00","4","0","245","2,55","10485760","452985","4,32","0","7","350","3","2"
"17.11.2015 19:25:00","4","0","241","2,51","10485760","502268","4,79","0","8","350","3","2"
"17.11.2015 19:30:00","4","0","241","2,51","10485760","418382","3,99","0","7","350","3","2"
"17.11.2015 19:35:00","4","0","428","4,46","10485760","481296","4,59","0","274","350","97","106"
"17.11.2015 19:40:00","4","0","238","2,48","10485760","641728","6,12","0","8","350","3","2"
"17.11.2015 19:45:00","4","0","238","2,48","10485760","557842","5,32","0","10","350","3","2"
"17.11.2015 19:50:00","4","0","232","2,42","10485760","515899","4,92","0","8","350","3","2"
"17.11.2015 19:55:00","4","0","233","2,43","10485760","452985","4,32","0","7","350","3","2"
"17.11.2015 20:00:00","4","0","283","2,94","10485760","536871","5,12","0","8","350","25","125"
"17.11.2015 20:05:00","4","0","437","4,55","10485760","774898","7,39","387","21","350","100","123"
"17.11.2015 20:10:00","4","0","226","2,35","10485760","691012","6,59","0","11","350","3","2"
"17.11.2015 20:15:00","4","0","231","2,4","10485760","411042","3,92","0","8","350","3","2"
"17.11.2015 20:20:00","4","0","230","2,39","10485760","599785","5,72","0","7","350","3","2"
"17.11.2015 20:25:00","4","0","231","2,41","10485760","481296","4,59","0","7","350","3","2"
"17.11.2015 20:30:00","4","0","233","2,42","10485760","446693","4,26","0","7","350","3","2"
"17.11.2015 20:35:00","4","0","410","4,28","10485760","550502","5,25","0","16","350","94","101"
"17.11.2015 20:40:00","4","0","240","2,5","10485760","460325","4,39","0","7","350","6","6"
"17.11.2015 20:45:00","4","0","239","2,49","10485760","376439","3,59","0","9","350","3","2"
"17.11.2015 20:50:00","4","0","237","2,47","10485760","460325","4,39","0","11","350","3","2"
"17.11.2015 20:55:00","4","0","235","2,45","10485760","502268","4,79","0","7","350","3","2"
"17.11.2015 21:00:00","4","0","238","2,48","10485760","355467","3,39","0","7","350","3","2"
"17.11.2015 21:05:00","4","0","297","3,09","10485760","557842","5,32","0","11","350","27","28"
"17.11.2015 21:10:00","4","0","369","3,85","10485760","565182","5,39","0","15","350","73","80"
"17.11.2015 21:15:00","4","0","239","2,49","10485760","418382","3,99","0","9","350","3","2"
"17.11.2015 21:20:00","4","0","238","2,48","10485760","340787","3,25","0","8","350","3","2"
"17.11.2015 21:25:00","4","0","222","2,32","10485760","445645","4,25","0","7","350","3","2"
"17.11.2015 21:30:00","4","0","228","2,37","10485760","425722","4,06","0","11","350","3","2"
"17.11.2015 21:35:00","4","0","231","2,41","10485760","327156","3,12","0","7","350","3","2"
"17.11.2015 21:40:00","4","0","408","4,25","10485760","509608","4,86","0","17","350","97","105"
"17.11.2015 21:45:00","4","0","233","2,42","10485760","502268","4,79","0","20","350","3","2"
"17.11.2015 21:50:00","4","0","229","2,39","10485760","571474","5,45","0","7","350","3","2"
"17.11.2015 21:55:00","4","0","230","2,39","10485760","487588","4,65","0","8","350","3","2"
"17.11.2015 22:00:00","4","0","234","2,44","10485760","571474","5,45","2","10","350","4","5"
"17.11.2015 22:05:00","4","0","249","2,6","10485760","508559","4,85","26","10","350","8","18"
"17.11.2015 22:10:00","4","0","407","4,24","10485760","411042","3,92","0","17","350","97","105"
"17.11.2015 22:15:00","4","0","231","2,41","10485760","683672","6,52","0","8","350","3","2"
"17.11.2015 22:20:00","4","0","223","2,33","10485760","466616","4,45","0","7","350","3","2"
"17.11.2015 22:25:00","4","0","229","2,39","10485760","586154","5,59","0","11","350","3","2"
"17.11.2015 22:30:00","4","0","240","2,5","10485760","467665","4,46","0","7","350","3","2"
"17.11.2015 22:35:00","4","0","243","2,53","10485760","508559","4,85","0","8","350","3","2"
"17.11.2015 22:40:00","4","0","407","4,24","10485760","544211","5,19","0","16","350","92","99"
"17.11.2015 22:45:00","4","0","250","2,6","10485760","683672","6,52","0","10","350","8","8"
"17.11.2015 22:50:00","4","0","235","2,45","10485760","676332","6,45","0","7","350","3","2"
"17.11.2015 22:55:00","4","0","240","2,5","10485760","473956","4,52","0","7","350","3","2"
"17.11.2015 23:00:00","4","0","287","2,99","10485760","439353","4,19","0","8","350","25","126"
"17.11.2015 23:05:00","4","0","241","2,51","10485760","376439","3,59","0","8","350","3","2"
"17.11.2015 23:10:00","4","0","297","3,1","10485760","502268","4,79","0","11","350","33","35"
"17.11.2015 23:15:00","4","0","354","3,69","10485760","383779","3,66","0","16","350","66","72"
"17.11.2015 23:20:00","4","0","236","2,46","10485760","418382","3,99","0","8","350","3","2"
"17.11.2015 23:25:00","4","0","237","2,47","10485760","502268","4,79","0","7","350","3","2"
"17.11.2015 23:30:00","4","0","229","2,39","10485760","550502","5,25","0","7","350","3","2"
"17.11.2015 23:35:00","4","0","230","2,4","10485760","586154","5,59","0","7","350","3","2"
"17.11.2015 23:40:00","4","0","221","2,3","10485760","607126","5,79","0","7","350","3","2"
"17.11.2015 23:45:00","4","0","408","4,25","10485760","607126","5,79","0","18","350","97","106"
"17.11.2015 23:50:00","4","0","229","2,38","10485760","551551","5,26","0","8","350","2","2"
"17.11.2015 23:55:00","4","0","230","2,39","10485760","509608","4,86","0","7","350","3","2"
"18.11.2015 00:00:00","4","0","233","2,43","10485760","439353","4,19","0","7","350","3","2"
"18.11.2015 00:05:00","4","0","263","2,74","10485760","418382","3,99","14","24","350","18","13"
"18.11.2015 00:10:00","4","0","315","3,28","10485760","607126","5,79","2","30","350","3","2"
"18.11.2015 00:15:00","4","0","408","4,25","10485760","641728","6,12","0","21","350","97","106"
"18.11.2015 00:20:00","4","0","233","2,42","10485760","683672","6,52","0","8","350","3","2"
"18.11.2015 00:25:00","4","0","234","2,43","10485760","473956","4,52","0","7","350","3","2"
"18.11.2015 00:30:00","4","0","236","2,46","10485760","466616","4,45","0","7","350","3","2"
"18.11.2015 00:35:00","4","0","236","2,46","10485760","557842","5,32","17","12","350","3","2"
"18.11.2015 00:40:00","4","0","237","2,47","10485760","593494","5,66","0","7","350","2","2"
"18.11.2015 00:45:00","4","0","425","4,43","10485760","670040","6,39","0","28","350","94","101"
"18.11.2015 00:50:00","4","0","247","2,58","10485760","746586","7,12","0","8","350","7","7"
"18.11.2015 00:55:00","4","0","242","2,52","10485760","551551","5,26","0","8","350","3","2"
"18.11.2015 01:00:00","4","0","242","2,53","10485760","298844","2,85","0","8","350","3","2"
"18.11.2015 01:05:00","4","0","253","2,64","10485760","411042","3,92","151","18","350","3","2"
"18.11.2015 01:10:00","4","0","241","2,51","10485760","446693","4,26","0","8","350","3","2"
"18.11.2015 01:15:00","4","0","303","3,16","10485760","376439","3,59","0","11","350","35","37"
"18.11.2015 01:20:00","4","0","393","4,09","10485760","565182","5,39","5","24","350","67","75"
"18.11.2015 01:25:00","4","0","1999","20,83","10485760","984613","9,39","24611","309","350","455","19800"
"18.11.2015 01:30:00","4","0","261","2,72","10485760","942670","8,99","2","13","350","3","2"
"18.11.2015 01:35:00","4","0","231","2,41","10485760","691012","6,59","0","8","350","3","2"
"18.11.2015 01:40:00","4","0","231","2,41","10485760","439353","4,19","0","7","350","2","2"
"18.11.2015 01:45:00","4","0","232","2,42","10485760","460325","4,39","36","10","350","3","2"
"18.11.2015 01:50:00","4","0","403","4,2","10485760","466616","4,45","0","17","350","97","105"
"18.11.2015 01:55:00","4","0","231","2,41","10485760","473956","4,52","0","8","350","3","2"
"18.11.2015 02:00:00","4","0","278","2,9","10485760","544211","5,19","1","10","350","26","129"
"18.11.2015 02:05:00","4","0","250","2,6","10485760","823132","7,85","3","13","350","3","2"
"18.11.2015 02:10:00","4","0","226","2,35","10485760","599785","5,72","0","8","350","3","2"
"18.11.2015 02:15:00","4","0","226","2,35","10485760","515899","4,92","0","8","350","3","2"
"18.11.2015 02:20:00","4","0","402","4,19","10485760","670040","6,39","0","17","350","97","105"
"18.11.2015 02:25:00","4","0","228","2,38","10485760","578814","5,52","0","7","350","3","2"
"18.11.2015 02:30:00","4","0","228","2,37","10485760","711983","6,79","0","7","350","3","2"
"18.11.2015 02:35:00","4","0","237","2,46","10485760","628097","5,99","0","8","350","3","2"
"18.11.2015 02:40:00","4","0","241","2,51","10485760","536871","5,12","0","7","350","3","2"
"18.11.2015 02:45:00","4","0","240","2,5","10485760","383779","3,66","0","9","350","3","2"
"18.11.2015 02:50:00","4","0","416","4,34","10485760","544211","5,19","1","23","350","105","113"
"18.11.2015 02:55:00","4","0","238","2,48","10485760","613417","5,85","0","7","350","3","2"
"18.11.2015 03:00:00","4","0","238","2,48","10485760","460325","4,39","0","7","350","2","2"
"18.11.2015 03:05:00","4","0","377","3,93","10485760","1032847","9,85","42","75","350","33","39"
"18.11.2015 03:10:00","4","0","238","2,48","10485760","837812","7,99","0","8","350","3","2"
"18.11.2015 03:15:00","4","0","238","2,48","10485760","481296","4,59","0","8","350","3","2"
"18.11.2015 03:20:00","4","0","302","3,14","10485760","508559","4,85","0","11","350","36","38"
"18.11.2015 03:25:00","4","0","346","3,6","10485760","739246","7,05","0","13","350","63","69"
"18.11.2015 03:30:00","4","0","238","2,48","10485760","544211","5,19","0","7","350","3","2"
"18.11.2015 03:35:00","4","0","234","2,44","10485760","355467","3,39","0","7","350","3","2"
"18.11.2015 03:40:00","4","0","229","2,39","10485760","432013","4,12","0","7","350","3","2"
"18.11.2015 03:45:00","4","0","233","2,43","10485760","439353","4,19","0","20","350","3","2"
"18.11.2015 03:50:00","4","0","226","2,35","10485760","781189","7,45","0","7","350","3","2"
"18.11.2015 03:55:00","4","0","403","4,2","10485760","726663","6,93","0","17","350","97","106"
"18.11.2015 04:00:00","4","0","229","2,39","10485760","599785","5,72","0","7","350","3","2"
"18.11.2015 04:05:00","4","0","237","2,47","10485760","460325","4,39","0","8","350","3","2"
"18.11.2015 04:10:00","4","0","226","2,36","10485760","425722","4,06","0","8","350","2","2"
"18.11.2015 04:15:00","4","0","222","2,31","10485760","334496","3,19","0","9","350","3","2"
"18.11.2015 04:20:00","4","0","225","2,34","10485760","355467","3,39","0","8","350","3","2"
"18.11.2015 04:25:00","4","0","403","4,2","10485760","390070","3,72","0","17","350","97","106"
"18.11.2015 04:30:00","4","0","225","2,35","10485760","460325","4,39","0","7","350","3","2"
"18.11.2015 04:35:00","4","0","229","2,38","10485760","418382","3,99","0","7","350","3","2"
"18.11.2015 04:40:00","4","0","235","2,45","10485760","473956","4,52","0","7","350","3","2"
"18.11.2015 04:45:00","4","0","241","2,52","10485760","382730","3,65","0","9","350","3","2"
"18.11.2015 04:50:00","4","0","235","2,45","10485760","481296","4,59","0","7","350","3","2"
"18.11.2015 04:55:00","4","0","410","4,27","10485760","725615","6,92","0","17","350","96","104"
"18.11.2015 05:00:00","4","0","281","2,92","10485760","614466","5,86","0","8","350","26","127"
"18.11.2015 05:05:00","4","0","245","2,55","10485760","718275","6,85","0","8","350","3","2"
"18.11.2015 05:10:00","4","0","228","2,37","10485760","376439","3,59","1","8","350","3","2"
"18.11.2015 05:15:00","4","0","233","2,43","10485760","445645","4,25","0","8","350","3","2"
"18.11.2015 05:20:00","4","0","234","2,43","10485760","578814","5,52","0","8","350","3","2"
"18.11.2015 05:25:00","4","0","318","3,32","10485760","452985","4,32","0","12","350","47","50"
"18.11.2015 05:30:00","4","0","332","3,46","10485760","607126","5,79","0","13","350","52","57"
"18.11.2015 05:35:00","4","0","232","2,42","10485760","578814","5,52","0","8","350","3","2"
"18.11.2015 05:40:00","4","0","230","2,4","10485760","607126","5,79","0","8","350","3","2"
"18.11.2015 05:45:00","4","0","230","2,4","10485760","403702","3,85","0","9","350","3","2"
"18.11.2015 05:50:00","4","0","225","2,34","10485760","508559","4,85","0","8","350","3","2"
"18.11.2015 05:55:00","4","0","229","2,38","10485760","565182","5,39","0","22","350","3","2"
"18.11.2015 06:00:00","4","0","404","4,22","10485760","599785","5,72","2","19","350","98","109"
"18.11.2015 06:05:00","4","0","260","2,71","10485760","628097","5,99","13","17","350","17","12"
"18.11.2015 06:10:00","4","0","227","2,36","10485760","774898","7,39","0","8","350","3","2"
"18.11.2015 06:15:00","4","0","220","2,3","10485760","536871","5,12","0","8","350","3","2"
"18.11.2015 06:20:00","4","0","225","2,35","10485760","340787","3,25","0","8","350","3","2"
"18.11.2015 06:25:00","4","0","228","2,38","10485760","515899","4,92","0","9","350","2","2"
"18.11.2015 06:30:00","4","0","405","4,22","10485760","536871","5,12","0","17","350","97","105"
"18.11.2015 06:35:00","4","0","229","2,39","10485760","536871","5,12","0","7","350","3","1"
"18.11.2015 06:40:00","4","0","230","2,39","10485760","473956","4,52","0","8","350","2","2"
"18.11.2015 06:45:00","4","0","242","2,52","10485760","411042","3,92","0","20","350","3","2"
"18.11.2015 06:50:00","4","0","235","2,45","10485760","390070","3,72","0","8","350","2","1"
"18.11.2015 06:55:00","4","0","237","2,47","10485760","432013","4,12","0","8","350","2","2"
"18.11.2015 07:00:00","4","0","409","4,27","10485760","348127","3,32","0","17","350","97","105"
"18.11.2015 07:05:00","4","0","244","2,55","10485760","565182","5,39","0","8","350","3","2"
"18.11.2015 07:10:00","4","0","238","2,48","10485760","403702","3,85","0","8","350","2","1"
"18.11.2015 07:15:00","4","0","238","2,48","10485760","390070","3,72","0","8","350","3","2"
"18.11.2015 07:20:00","4","0","239","2,5","10485760","369099","3,52","0","8","350","2","2"
"18.11.2015 07:25:00","4","0","230","2,4","10485760","466616","4,45","0","8","350","2","2"
"18.11.2015 07:30:00","4","0","322","3,35","10485760","403702","3,85","0","12","350","47","49"
"18.11.2015 07:35:00","4","0","325","3,39","10485760","502268","4,79","0","12","350","53","57"
"18.11.2015 07:40:00","4","0","234","2,44","10485760","460325","4,39","0","8","350","2","2"
"18.11.2015 07:45:00","4","0","231","2,4","10485760","523239","4,99","1","9","350","3","2"
"18.11.2015 07:50:00","4","0","224","2,33","10485760","473956","4,52","0","7","350","2","2"
"18.11.2015 07:55:00","4","0","226","2,35","10485760","376439","3,59","0","8","350","2","2"
"18.11.2015 08:00:00","4","0","274","2,85","10485760","481296","4,59","0","8","350","24","126"
"18.11.2015 08:05:00","4","0","410","4,28","10485760","628097","5,99","1","17","350","97","105"
"18.11.2015 08:10:00","4","0","231","2,41","10485760","523239","4,99","0","8","350","2","1"
"18.11.2015 08:15:00","4","0","228","2,37","10485760","424673","4,05","0","9","350","3","2"
